type,features
FeatureCollection,"{'type': 'Feature', 'id': 'way/32886029', 'properties': {'highway': 'motorway', 'int_ref': 'E 41', 'lanes': '2', 'layer': '-1', 'lit': '24/7', 'maxheight': 'default', 'maxspeed': '120', 'oneway': 'yes', 'overtaking:hgv': 'no', 'ref': 'A4', 'shoulder:right': 'yes', 'source:maxspeed': 'signals', 'surface': 'asphalt', 'toll': 'yes', 'tunnel': 'yes', 'tunnel:name': 'Rütelitunnel', 'id': 'way/32886029'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4539401, 47.2438482], [8.4542938, 47.2430248], [8.4546568, 47.2421277], [8.4553294, 47.2403861]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/32886030', 'properties': {'highway': 'motorway', 'int_ref': 'E 41', 'lanes': '2', 'lit': 'yes', 'maxspeed': '120', 'oneway': 'yes', 'overtaking:hgv': 'no', 'ref': 'A4', 'shoulder:right': 'yes', 'source:maxspeed': 'signals', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/32886030'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4553294, 47.2403861], [8.4557342, 47.2393066]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/32886031', 'properties': {'highway': 'motorway', 'int_ref': 'E 41', 'lanes': '2', 'layer': '-1', 'lit': 'yes', 'maxheight': 'default', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A4', 'shoulder:right': 'yes', 'source:maxspeed': 'CH:motorway', 'surface': 'asphalt', 'toll': 'yes', 'tunnel': 'yes', 'tunnel:name': 'Rütelitunnel', 'id': 'way/32886031'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4554832, 47.240416], [8.4548324, 47.2421459], [8.4544722, 47.2430403], [8.4540931, 47.2438821]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/33968582', 'properties': {'highway': 'motorway', 'int_ref': 'E 41', 'lanes': '2', 'lit': 'yes', 'maxspeed': '100', 'maxspeed:variable': 'obstruction', 'oneway': 'yes', 'overtaking:hgv': 'no', 'ref': 'A3;A4', 'shoulder:right': 'yes', 'source:maxspeed': 'signals', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/33968582'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4262105, 47.3486799], [8.4265373, 47.3483978]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/34114726', 'properties': {'highway': 'motorway', 'int_ref': 'E 41', 'lanes': '1', 'lit': 'yes', 'maxheight': 'default', 'maxspeed': '100', 'maxspeed:variable': 'obstruction', 'oneway': 'yes', 'ref': 'A4', 'source:maxspeed': 'sign', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/34114726'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4561602, 47.3420643], [8.4561033, 47.3420725], [8.4560053, 47.3420844], [8.4558423, 47.3420983], [8.4557099, 47.3421076], [8.4555474, 47.3421121], [8.4553757, 47.3421155], [8.455214699999999, 47.342117], [8.4550482, 47.3421176], [8.4544437, 47.3421064], [8.4536111, 47.3420991]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/34129509', 'properties': {'destination:lanes': 'Zürich City|Zürich City;San Bernardino;Chur|San Bernardino;Chur', 'highway': 'motorway', 'lanes': '3', 'lit': 'yes', 'maxspeed': '100', 'oneway': 'yes', 'placement': 'transition', 'ref': 'A3', 'smoothness': 'excellent', 'source': 'Kanton Zürich Orthophotos 2014/2015 10cm', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/34129509'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.5151936, 47.3439909], [8.5156202, 47.343966], [8.5160472, 47.3439435]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/34129510', 'properties': {'highway': 'motorway', 'lanes': '3', 'lit': 'yes', 'maxspeed': '100', 'oneway': 'yes', 'ref': 'A3', 'smoothness': 'excellent', 'source': 'Kanton Zürich Orthophotos 2014/2015 10cm', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/34129510'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.5159654, 47.3442841], [8.5149797, 47.3443191]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/34130499', 'properties': {'destination:lanes': 'Bern;Basel;St. Gallen;Westring Zürich|Chur;Zürich-City', 'destination:ref:lanes': 'A4|A3', 'highway': 'motorway', 'int_ref': 'E 41', 'lanes': '2', 'lit': 'yes', 'maxspeed': '100', 'oneway': 'yes', 'placement': 'right_of:1', 'ref': 'A4', 'source:maxspeed': 'sign', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/34130499'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4597073, 47.3348338], [8.4597261, 47.3348834]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/34625049', 'properties': {'destination:int_ref:lanes': 'E 41|', 'destination:lanes': 'Gotthard;Luzern;Zug|Wettswil;Hedingen;Bonstetten', 'destination:ref:lanes': 'A4|', 'highway': 'motorway', 'int_ref': 'E 41', 'lanes': '2', 'lit': 'yes', 'maxspeed': '80', 'maxspeed:variable': 'obstruction', 'oneway': 'yes', 'overtaking:hgv': 'no', 'ref': 'A4', 'shoulder:left': 'yes', 'shoulder:right': 'yes', 'source:maxspeed': 'signals', 'surface': 'asphalt', 'toll': 'yes', 'turn:lanes': 'through|slight_right', 'id': 'way/34625049'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.455556, 47.3417995], [8.4557152, 47.3417783], [8.4559437, 47.3417421], [8.4561313, 47.3417008], [8.4563173, 47.3416492], [8.4564741, 47.341599], [8.4566088, 47.341553], [8.4567501, 47.3414984], [8.4568601, 47.341452], [8.4569721, 47.3413988], [8.4570566, 47.341356], [8.4571382, 47.3413115], [8.4572199, 47.3412635], [8.4573463, 47.3411817], [8.4574546, 47.3411048], [8.4575547, 47.3410246], [8.4576595, 47.340936]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/34629387', 'properties': {'destination': 'Zürich;Chur;Zug;Cham', 'destination:int_ref': 'E 41', 'destination:ref': 'A 4', 'highway': 'motorway', 'lanes': '2', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A14', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/34629387'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4312338, 47.1528099], [8.4316984, 47.1535439], [8.4321085, 47.154281], [8.432498, 47.1552301]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/34629389', 'properties': {'highway': 'motorway', 'lanes': '2', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A14', 'shoulder:right': 'yes', 'source:maxspeed': 'CH:motorway', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/34629389'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.429751, 47.1512803], [8.4292741, 47.150813], [8.4283595, 47.1499958], [8.4280828, 47.1497791], [8.4278062, 47.1495699], [8.4273402, 47.1492314], [8.4266988, 47.1488049], [8.4261654, 47.1484818], [8.4255481, 47.14813], [8.4249612, 47.1478251], [8.4242343, 47.1474784], [8.4236518, 47.1472198], [8.4231198, 47.1470041], [8.4224291, 47.1467415], [8.4217152, 47.14649], [8.4212968, 47.1463551], [8.4208645, 47.1462152], [8.420092499999999, 47.1459793], [8.4193146, 47.1457476], [8.4169422, 47.1450581], [8.4166791, 47.1449792]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/34629464', 'properties': {'highway': 'motorway', 'int_ref': 'E 41', 'lanes': '3', 'maxspeed': '80', 'oneway': 'yes', 'placement': 'right_of:1', 'ref': 'A4', 'surface': 'asphalt', 'toll': 'yes', 'turn:lanes': 'through|through|merge_to_left', 'id': 'way/34629464'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4337464, 47.1544587], [8.4336561, 47.1546045], [8.4335724, 47.1547583], [8.4334931, 47.1549145], [8.4334151, 47.1551069]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/35359564', 'properties': {'avz': '221', 'cs_dir:forward': '2', 'destination:lanes': 'Zürich City|Zürich City;Brunau|Brunau|Zürich City', 'highway': 'motorway', 'lanes': '4', 'lit': 'yes', 'maxheight': 'default', 'maxspeed': '80', 'oneway': 'yes', 'ref': 'A3W', 'ssvz': '1115N', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/35359564'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.5212667, 47.3477225], [8.5216984, 47.3480306], [8.5218579, 47.3481459], [8.5224239, 47.3485465], [8.522803, 47.348814], [8.5232895, 47.3491592]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/35899016', 'properties': {'highway': 'motorway', 'int_ref': 'E 60', 'lanes': '3', 'lit': 'no', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A1;A3', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/35899016'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4012468, 47.4217455], [8.4007012, 47.4218168], [8.4002496, 47.4218744], [8.3998037, 47.4219246], [8.3992098, 47.4219883], [8.3985832, 47.4220477], [8.3978714, 47.4221105], [8.3971602, 47.4221632], [8.3964468, 47.4222089], [8.3957389, 47.4222464], [8.3948995, 47.4222974], [8.3940622, 47.4223456], [8.3935128, 47.4223798]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/35899019', 'properties': {'bridge': 'yes', 'highway': 'motorway', 'int_ref': 'E 60', 'lanes': '4', 'layer': '1', 'lit': 'no', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A1;A3', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/35899019'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4013449, 47.4215879], [8.4021501, 47.4214654], [8.402843, 47.4213547], [8.4034767, 47.4212438]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/35899175', 'properties': {'bridge': 'yes', 'highway': 'motorway', 'int_ref': 'E 60', 'lanes': '3', 'layer': '1', 'lit': 'no', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A1;A3', 'toll': 'yes', 'id': 'way/35899175'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4034513, 47.4214077], [8.4026475, 47.4215471], [8.4019467, 47.4216578], [8.4012468, 47.4217455]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/36712417', 'properties': {'highway': 'motorway', 'int_ref': 'E 60', 'lanes': '4', 'lit': 'no', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A1;A3', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/36712417'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4034767, 47.4212438], [8.4039869, 47.421145], [8.4044431, 47.4210518], [8.4049017, 47.4209607], [8.4053617, 47.4208603], [8.405809, 47.4207583], [8.4062571, 47.4206549], [8.4067064, 47.4205452], [8.4071493, 47.4204312], [8.4075934, 47.4203124], [8.4079057, 47.4202236], [8.4081895, 47.4201459]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37109410', 'properties': {'bridge': 'yes', 'highway': 'motorway', 'lanes': '2', 'layer': '1', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A7', 'toll': 'yes', 'id': 'way/37109410'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.8080677, 47.5378523], [8.8076886, 47.5376122]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37109412', 'properties': {'highway': 'motorway', 'lanes': '2', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A7', 'toll': 'yes', 'id': 'way/37109412'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.8076886, 47.5376122], [8.806828, 47.5370731], [8.8061524, 47.5366568]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37109417', 'properties': {'bridge': 'yes', 'highway': 'motorway', 'lanes': '2', 'layer': '1', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A7', 'toll': 'yes', 'id': 'way/37109417'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.8079893, 47.5376591], [8.8083447, 47.5378836]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37109438', 'properties': {'highway': 'motorway', 'lanes': '2', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A7', 'toll': 'yes', 'id': 'way/37109438'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.8083447, 47.5378836], [8.8093441, 47.5385159], [8.810785599999999, 47.5394139]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37109446', 'properties': {'bridge': 'yes', 'highway': 'motorway', 'lanes': '2', 'layer': '1', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A7', 'toll': 'yes', 'id': 'way/37109446'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.810785599999999, 47.5394139], [8.8110528, 47.5395774]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37109447', 'properties': {'highway': 'motorway', 'lanes': '2', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A7', 'toll': 'yes', 'id': 'way/37109447'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.8110528, 47.5395774], [8.8114926, 47.5398428], [8.8120219, 47.5401579], [8.8125006, 47.5404372], [8.8129429, 47.5406885], [8.8135237, 47.5410126], [8.8138408, 47.5411848], [8.814522, 47.541548], [8.8151941, 47.5419], [8.8171685, 47.5429252], [8.818288, 47.5435217], [8.8191788, 47.5440149], [8.8195655, 47.5442379], [8.8202107, 47.544622], [8.8207548, 47.5449639], [8.8213186, 47.5453329], [8.8217932, 47.5456586], [8.8223167, 47.5460368], [8.8228119, 47.546404], [8.8232396, 47.5467398], [8.8240733, 47.5474099], [8.8253449, 47.5484349], [8.8258316, 47.5488254], [8.8262278, 47.5491331], [8.826839, 47.5495929]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37109448', 'properties': {'highway': 'motorway', 'lanes': '2', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A7', 'toll': 'yes', 'id': 'way/37109448'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.8104416, 47.5393444], [8.8092204, 47.5385808], [8.8080677, 47.5378523]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37109450', 'properties': {'bridge': 'yes', 'highway': 'motorway', 'lanes': '2', 'layer': '1', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A7', 'toll': 'yes', 'id': 'way/37109450'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.8106841, 47.539496], [8.8104416, 47.5393444]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37189577', 'properties': {'bridge': 'yes', 'highway': 'motorway', 'int_ref': 'E 60', 'lanes': '2', 'layer': '1', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A1', 'toll': 'yes', 'id': 'way/37189577'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.7984403, 47.5323088], [8.7979403, 47.5323217]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37348197', 'properties': {'highway': 'motorway', 'int_ref': 'E 41', 'lanes': '2', 'lit': 'yes', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A4', 'source:maxspeed': 'CH:motorway', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/37348197'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4540931, 47.2438821], [8.4538995, 47.2442834], [8.4537701, 47.2445442], [8.4536424, 47.2447926], [8.4534485, 47.2451574]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37348198', 'properties': {'avz': '572', 'cs_dir': '1', 'highway': 'motorway', 'int_ref': 'E 41', 'lanes': '2', 'layer': '-4', 'lit': '24/7', 'maxspeed': '100', 'maxspeed:variable': 'obstruction', 'name': 'Islisbergtunnel', 'oneway': 'yes', 'overtaking:hgv': 'no', 'ref': 'A4', 'shoulder': 'no', 'source:maxspeed': 'signals', 'surface': 'asphalt', 'toll': 'yes', 'tunnel': 'yes', 'tunnel:name': 'Islisbergtunnel', 'id': 'way/37348198'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4594358, 47.3349281], [8.4591804, 47.3344375], [8.4588958, 47.3339329], [8.458595, 47.3334924], [8.458249, 47.3330684], [8.4575255, 47.3322328], [8.4560092, 47.3306118], [8.4529362, 47.3273016], [8.4468462, 47.3207344], [8.4346595, 47.307592], [8.4322021, 47.3049426], [8.4312653, 47.3039347], [8.4306348, 47.3031693], [8.4301037, 47.3023801], [8.4298556, 47.3019211], [8.4296624, 47.3014712], [8.4294951, 47.3010312], [8.4293352, 47.3004403], [8.4292349, 47.2998583], [8.4291354, 47.2988414], [8.4290688, 47.2983295], [8.4289989, 47.2978641], [8.4288934, 47.2974338], [8.4287595, 47.2970075], [8.428606, 47.2966228], [8.4284274, 47.2962244]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37986226', 'properties': {'bridge': 'yes', 'highway': 'motorway', 'int_ref': 'E 60', 'lanes': '3', 'layer': '1', 'lit': 'no', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A1;A3', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/37986226'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4085144, 47.4202148], [8.4081357, 47.420326]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37986227', 'properties': {'highway': 'motorway', 'int_ref': 'E 60', 'lanes': '3', 'lit': 'no', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A1;A3', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/37986227'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4081357, 47.420326], [8.4078242, 47.420415], [8.4076743, 47.4204555], [8.4072272, 47.4205749], [8.4067811, 47.4206893], [8.4063387, 47.4207988], [8.405876899999999, 47.4209083], [8.4054382, 47.4210071], [8.4049742, 47.4211066], [8.4045179, 47.421201], [8.4040503, 47.4212943], [8.4036975, 47.4213621], [8.4034513, 47.4214077]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37986228', 'properties': {'bridge': 'yes', 'highway': 'motorway', 'int_ref': 'E 60', 'lanes': '4', 'layer': '1', 'lit': 'no', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A1;A3', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/37986228'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4081895, 47.4201459], [8.4085695, 47.4200373]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37986232', 'properties': {'highway': 'motorway', 'int_ref': 'E 60', 'lanes': '4', 'lit': 'no', 'maxheight': 'default', 'maxspeed': '100', 'oneway': 'yes', 'ref': 'A1;A3', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/37986232'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4150442, 47.417763], [8.4148903, 47.4178345], [8.414467, 47.4180357], [8.413749, 47.4183543], [8.4134428, 47.4184848], [8.4131336, 47.4186134], [8.412793, 47.418751], [8.4124499, 47.4188869]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37986233', 'properties': {'destination': 'Zürich City;St. Gallen;Flughafen;Nordring Zürich;Westring Zürich;Urdorf;Chur', 'destination:lanes': 'Zürich City|St. Gallen;Flughafen;Nordring Zürich| St. Gallen;Flughafen;Nordring Zürich |Urdorf;Chur;Westring Zürich', 'highway': 'motorway', 'int_ref': 'E 60', 'lanes': '4', 'lit': 'no', 'maxheight': 'default', 'maxspeed': '120', 'oneway': 'yes', 'ref': 'A1;A3', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/37986233'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4085695, 47.4200373], [8.4088954, 47.4199392], [8.4093226, 47.4198063], [8.4097593, 47.419673], [8.4101915, 47.4195303], [8.4106145, 47.4193867], [8.4114732, 47.4190782], [8.412141, 47.4188259], [8.4127149, 47.4186005], [8.4131529, 47.4184191], [8.4136868, 47.4181932], [8.4143628, 47.417893], [8.4147582, 47.4177174], [8.4149111, 47.4176475], [8.4150359, 47.4175911]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/37986234', 'properties': {'destination:lanes': 'Zürich City|St. Gallen;Flughafen;Nordring Zürich|Flughafen;Nordring Zürich|Urdorf Chur', 'highway': 'motorway', 'int_ref': 'E 60', 'lanes': '4', 'lit': 'no', 'maxspeed': '100', 'oneway': 'yes', 'ref': 'A1;A3', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/37986234'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4150359, 47.4175911], [8.4169899, 47.4166461]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/38146429', 'properties': {'alt_name': 'Flughafenautobahn', 'highway': 'motorway', 'lanes': '2', 'maxspeed': '100', 'nat_name': 'N11', 'old_name': 'A51', 'oneway': 'yes', 'ref': 'A11', 'toll': 'no', 'id': 'way/38146429'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.5699697, 47.4499797], [8.5698923, 47.4498883], [8.5697828, 47.4497467]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/38235643', 'properties': {'bridge': 'yes', 'highway': 'motorway', 'lanes': '3', 'layer': '1', 'maxspeed': '100', 'oneway': 'yes', 'ref': 'A51', 'toll': 'no', 'turn:lanes': 'none|none|slight_right', 'id': 'way/38235643'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.5787928, 47.455809], [8.5787846, 47.4557152], [8.5787756, 47.4556253]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/38578991', 'properties': {'bridge': 'yes', 'highway': 'motorway', 'lanes': '3', 'layer': '1', 'lit': 'no', 'maxspeed': '120', 'maxspeed:type': 'CH:motorway', 'oneway': 'yes', 'ref': 'A1H', 'source:maxspeed': 'sign', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/38578991'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4439053, 47.4103593], [8.4440541, 47.4103657]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/38579003', 'properties': {'destination:lanes': 'Basel;Bern|Basel;Bern|Chur;Luzern;St. Gallen;Flughafen', 'highway': 'motorway', 'lanes': '3', 'lit': 'no', 'maxheight': 'default', 'maxspeed': '100', 'oneway': 'yes', 'ref': 'A1H', 'surface': 'asphalt', 'toll': 'yes', 'turn:lanes': 'through|through|slight_right', 'id': 'way/38579003'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4440822, 47.4104952], [8.4431135, 47.4104564], [8.4408901, 47.4103439], [8.4404178, 47.4103245], [8.4399378, 47.4103081], [8.4394676, 47.4102976], [8.4390509, 47.4102928], [8.4385605, 47.4102934], [8.438134, 47.4103012], [8.4377855, 47.410309], [8.4373805, 47.4103205], [8.4369477, 47.4103379], [8.4365272, 47.4103606], [8.4363205, 47.4103728]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/38579007', 'properties': {'bridge': 'yes', 'highway': 'motorway', 'lanes': '3', 'layer': '1', 'lit': 'no', 'maxspeed': '100', 'oneway': 'yes', 'ref': 'A1H', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/38579007'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4442061, 47.4104987], [8.4440822, 47.4104952]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/38696978', 'properties': {'highway': 'motorway', 'int_ref': 'E 60', 'lanes': '5', 'lit': 'yes', 'maxspeed': '100', 'oneway': 'yes', 'ref': 'A1;A3', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/38696978'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4229247, 47.4139735], [8.4224313, 47.4142034], [8.4217871, 47.4145066], [8.4214778, 47.4146557]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/38696980', 'properties': {'highway': 'motorway', 'int_ref': 'E 60', 'lanes': '4', 'lit': 'yes', 'maxheight': 'default', 'maxspeed': '100', 'oneway': 'yes', 'ref': 'A1', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/38696980'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4254228, 47.4128948], [8.4246509, 47.4131948], [8.4229247, 47.4139735]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/38698215', 'properties': {'highway': 'motorway', 'int_ref': 'E 41', 'lanes': '3', 'lit': 'yes', 'maxspeed': '100', 'maxspeed:variable': 'obstruction', 'oneway': 'yes', 'ref': 'A3;A4', 'source:maxspeed': 'sign', 'toll': 'yes', 'id': 'way/38698215'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4536111, 47.3420991], [8.4535644, 47.3420983], [8.4527851, 47.3420829], [8.4524892, 47.3420759]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/38698216', 'properties': {'destination': 'San Bernardino;Chur;Zürich-City', 'highway': 'motorway', 'lanes': '2', 'lit': 'yes', 'maxheight': 'default', 'maxspeed': '100', 'maxspeed:variable': 'obstruction', 'oneway': 'yes', 'overtaking:hgv': 'no', 'ref': 'A3', 'source:maxspeed': 'signals', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/38698216'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4548003, 47.3418353], [8.4556217, 47.3418874], [8.4563396, 47.341913], [8.4568415, 47.3419524], [8.4571508, 47.3419928], [8.4575746, 47.3420809], [8.4579764, 47.3421913], [8.4584012, 47.3423515], [8.4587047, 47.3425006], [8.4590082, 47.3426782], [8.4592061, 47.3428076], [8.4593867, 47.3429358], [8.4595697, 47.3430718], [8.4598537, 47.3433018], [8.4603734, 47.3437544]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/38698217', 'properties': {'bridge': 'yes', 'highway': 'motorway', 'lanes': '4', 'layer': '1', 'lit': 'yes', 'maxspeed': '100', 'oneway': 'yes', 'ref': 'A3', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/38698217'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.5221401, 47.3403773], [8.5222202, 47.3400482], [8.5222638, 47.3398288]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/38698218', 'properties': {'destination:lanes': 'Zürich City|Zürich City;Brunau;Basel;Bern;Luzern;Westring Zürich;Flughafen|Basel;Bern;Luzern;Westring Zürich;Flughafen', 'highway': 'motorway', 'lanes': '3', 'layer': '-1', 'lit': 'yes', 'maxheight': 'default', 'maxspeed': '100', 'oneway': 'yes', 'ref': 'A3W', 'surface': 'asphalt', 'toll': 'yes', 'tunnel': 'yes', 'tunnel:name': 'Entlisbergtunnel', 'id': 'way/38698218'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.5240181, 47.3351288], [8.523663299999999, 47.3356454], [8.5233742, 47.3361608], [8.5232234, 47.3364579], [8.523108, 47.3367323], [8.5229218, 47.3373214]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/38742143', 'properties': {'destination': 'San Bernardino;Chur;Zürich-City', 'destination:ref': 'A 3', 'highway': 'motorway', 'lanes': '2', 'lit': 'yes', 'maxheight': 'default', 'maxspeed': '100', 'oneway': 'yes', 'placement': 'right_of:1', 'ref': 'A3', 'surface': 'asphalt', 'toll': 'yes', 'id': 'way/38742143'}, 'geometry': {'type': 'LineString', 'coordinates': [[8.4600665, 47.3362609], [8.4601151, 47.3366275], [8.4601219, 47.3374497], [8.460107, 47.3381112], [8.4600921, 47.3383225], [8.4600488, 47.338631]]}}"
