type,features
FeatureCollection,"{'type': 'Feature', 'id': 'way/660427800', 'properties': {'aeroway': 'helipad', 'id': 'way/660427800'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[7.6953786, 46.7497017], [7.6952581, 46.7497142], [7.6952395, 46.7496303], [7.6953601, 46.7496178], [7.6953786, 46.7497017]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/669781204', 'properties': {'aeroway': 'helipad', 'lit': 'yes', 'name': 'Hospital du Jura - Delemont', 'id': 'way/669781204'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[7.3400777, 47.3689842], [7.3401119, 47.368902], [7.3402319, 47.3689248], [7.3401977, 47.369007], [7.3400777, 47.3689842]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/676291120', 'properties': {'aeroway': 'helipad', 'source': 'swisstopo SWISSIMAGE', 'id': 'way/676291120'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[7.1456677, 46.0784413], [7.1456778, 46.0782878], [7.1458999, 46.0782948], [7.1458898, 46.0784483], [7.1456677, 46.0784413]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/676545157', 'properties': {'aeroway': 'helipad', 'id': 'way/676545157'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5902857, 47.2630429], [8.5901395, 47.2629691], [8.5902516, 47.2628668], [8.5903978, 47.2629406], [8.5902857, 47.2630429]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/681063971', 'properties': {'aeroway': 'helipad', 'layer': '1', 'maxweight': '5', 'id': 'way/681063971'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.1302837, 47.1420868], [8.1301584, 47.1419809], [8.130316, 47.1418947], [8.1304413, 47.1420005], [8.1302837, 47.1420868]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/681071294', 'properties': {'aeroway': 'helipad', 'id': 'way/681071294'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.0631252, 47.5620661], [8.0631082, 47.5620058], [8.063224, 47.561991], [8.063241, 47.5620513], [8.0631252, 47.5620661]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/684702984', 'properties': {'aeroway': 'helipad', 'id': 'way/684702984'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[7.7736046, 46.710056], [7.7734935, 46.7100399], [7.7735174, 46.7099624], [7.7736286, 46.7099785], [7.7736046, 46.710056]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/688395512', 'properties': {'aeroway': 'helipad', 'id': 'way/688395512'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[9.169524, 46.521307], [9.1695908, 46.5211888], [9.1697871, 46.5212413], [9.1697202, 46.5213595], [9.1696271, 46.5213346], [9.169524, 46.521307]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/694512923', 'properties': {'aeroway': 'helipad', 'id': 'way/694512923'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.2303199, 47.5385981], [8.230345, 47.5385933], [8.2303685, 47.5386009], [8.2303787, 47.5386171], [8.2303733, 47.5386311], [8.2303574, 47.5386407], [8.2303363, 47.5386427], [8.2303169, 47.5386365], [8.230306, 47.5386241], [8.2303071, 47.5386096], [8.2303199, 47.5385981]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/694584321', 'properties': {'aeroway': 'helipad', 'id': 'way/694584321'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.4541374, 47.1821389], [8.4542265, 47.1820088], [8.454419, 47.1820697], [8.4544135, 47.1820778], [8.4543299, 47.1821998], [8.4541374, 47.1821389]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/696032649', 'properties': {'aeroway': 'helipad', 'ref': 'H3', 'surface': 'asphalt', 'id': 'way/696032649'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5476814, 47.4499688], [8.5476977, 47.4499787], [8.547708, 47.4499917], [8.5477111, 47.4500049], [8.547708, 47.450018], [8.547699099999999, 47.4500299], [8.5476852, 47.4500394], [8.5476676, 47.4500454], [8.5476482, 47.4500475], [8.5476287, 47.4500454], [8.5476111, 47.4500394], [8.5475972, 47.45003], [8.5475882, 47.4500181], [8.5475852, 47.4500035], [8.5475897, 47.449989], [8.5476013, 47.4499764], [8.5476185, 47.4499673], [8.5476393, 47.4499627], [8.5476611, 47.4499632], [8.5476814, 47.4499688]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/696032650', 'properties': {'aeroway': 'helipad', 'ref': 'H4', 'surface': 'asphalt', 'id': 'way/696032650'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.547796, 47.4502083], [8.5478122, 47.4502182], [8.5478225, 47.4502313], [8.5478256, 47.4502445], [8.5478225, 47.4502576], [8.5478136, 47.4502695], [8.5477996, 47.4502789], [8.5477821, 47.450285], [8.5477626, 47.4502871], [8.5477431, 47.450285], [8.5477256, 47.4502789], [8.5477116, 47.4502695], [8.5477027, 47.4502576], [8.5476997, 47.450243], [8.5477042, 47.4502285], [8.5477158, 47.450216], [8.5477331, 47.4502069], [8.5477539, 47.4502023], [8.5477757, 47.4502028], [8.547796, 47.4502083]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/696032651', 'properties': {'aeroway': 'helipad', 'ref': 'H5', 'surface': 'asphalt', 'id': 'way/696032651'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5479104, 47.4504479], [8.5479266, 47.4504578], [8.5479369, 47.4504709], [8.54794, 47.4504841], [8.5479369, 47.4504972], [8.5479279, 47.4505091], [8.547914, 47.4505185], [8.547896399999999, 47.4505246], [8.547877, 47.4505266], [8.5478575, 47.4505245], [8.54784, 47.4505185], [8.547826, 47.4505091], [8.5478171, 47.4504972], [8.5478141, 47.4504826], [8.5478186, 47.4504681], [8.5478302, 47.4504555], [8.5478475, 47.4504464], [8.5478683, 47.4504419], [8.5478901, 47.4504424], [8.5479104, 47.4504479]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/696032652', 'properties': {'aeroway': 'helipad', 'ref': 'H6', 'surface': 'asphalt', 'id': 'way/696032652'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5480248, 47.4506875], [8.5480411, 47.4506973], [8.5480514, 47.4507104], [8.5480545, 47.4507236], [8.5480515, 47.4507367], [8.5480425, 47.4507486], [8.5480286, 47.4507581], [8.548011, 47.4507641], [8.5479916, 47.4507662], [8.547972099999999, 47.4507641], [8.5479545, 47.4507581], [8.5479406, 47.4507487], [8.5479316, 47.4507368], [8.5479286, 47.4507222], [8.5479331, 47.4507077], [8.5479447, 47.4506951], [8.5479619, 47.450686], [8.5479827, 47.4506814], [8.5480046, 47.4506819], [8.5480248, 47.4506875]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/696032653', 'properties': {'aeroway': 'helipad', 'ref': 'H7', 'surface': 'asphalt', 'id': 'way/696032653'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5481255, 47.4509226], [8.5481431, 47.4509287], [8.548157, 47.4509381], [8.548166, 47.45095], [8.548169, 47.4509647], [8.5481645, 47.4509791], [8.5481529, 47.4509917], [8.5481356, 47.4510008], [8.5481148, 47.4510054], [8.548093, 47.4510049], [8.5480727, 47.4509993], [8.5480564, 47.4509894], [8.5480461, 47.4509764], [8.548043, 47.4509632], [8.5480461, 47.45095], [8.548055, 47.4509381], [8.5480689, 47.4509287], [8.5480865, 47.4509226], [8.548106, 47.4509205], [8.5481255, 47.4509226]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/696032654', 'properties': {'aeroway': 'helipad', 'ref': 'H8', 'surface': 'asphalt', 'id': 'way/696032654'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5482539, 47.4511666], [8.5482702, 47.4511765], [8.5482805, 47.4511895], [8.5482836, 47.4512027], [8.5482805, 47.4512159], [8.5482716, 47.4512277], [8.5482576, 47.4512372], [8.5482401, 47.4512432], [8.5482206, 47.4512453], [8.5482011, 47.4512433], [8.5481835, 47.4512372], [8.5481696, 47.4512278], [8.5481606, 47.4512159], [8.5481576, 47.4512012], [8.5481621, 47.4511868], [8.5481737, 47.4511742], [8.548191, 47.4511651], [8.5482117, 47.4511605], [8.5482336, 47.4511611], [8.5482539, 47.4511666]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/696032655', 'properties': {'aeroway': 'helipad', 'ref': 'H9', 'surface': 'asphalt', 'id': 'way/696032655'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5483686, 47.4514061], [8.548384800000001, 47.451416], [8.5483951, 47.4514291], [8.5483982, 47.4514423], [8.5483951, 47.4514554], [8.5483861, 47.4514673], [8.5483722, 47.4514767], [8.5483546, 47.4514828], [8.5483352, 47.4514848], [8.5483157, 47.4514827], [8.5482982, 47.4514767], [8.5482842, 47.4514673], [8.5482753, 47.4514554], [8.5482723, 47.4514408], [8.5482768, 47.4514263], [8.5482884, 47.4514137], [8.5483057, 47.4514046], [8.5483265, 47.4514001], [8.5483483, 47.4514006], [8.5483686, 47.4514061]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/696032656', 'properties': {'aeroway': 'helipad', 'ref': 'H10', 'surface': 'asphalt', 'id': 'way/696032656'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.548483, 47.4516457], [8.5484993, 47.4516556], [8.5485096, 47.4516686], [8.5485127, 47.4516818], [8.5485096, 47.4516949], [8.5485007, 47.4517068], [8.5484868, 47.4517162], [8.5484692, 47.4517223], [8.5484498, 47.4517244], [8.5484303, 47.4517223], [8.5484127, 47.4517163], [8.5483988, 47.4517069], [8.5483898, 47.451695], [8.5483867, 47.4516804], [8.5483913, 47.4516659], [8.5484029, 47.4516533], [8.5484201, 47.4516442], [8.5484409, 47.4516396], [8.5484627, 47.4516401], [8.548483, 47.4516457]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/696032657', 'properties': {'aeroway': 'helipad', 'ref': 'H11', 'surface': 'asphalt', 'id': 'way/696032657'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.548597000000001, 47.451885], [8.5486133, 47.4518949], [8.548623599999999, 47.4519079], [8.5486267, 47.4519211], [8.548623599999999, 47.4519342], [8.5486147, 47.4519461], [8.548600799999999, 47.4519556], [8.5485832, 47.4519616], [8.5485638, 47.4519637], [8.5485443, 47.4519616], [8.5485267, 47.4519556], [8.5485128, 47.4519462], [8.5485038, 47.4519343], [8.5485008, 47.4519197], [8.5485053, 47.4519052], [8.5485169, 47.4518926], [8.5485341, 47.4518835], [8.5485549, 47.4518789], [8.5485767, 47.4518794], [8.548597000000001, 47.451885]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/699464288', 'properties': {'aeroway': 'helipad', 'id': 'way/699464288'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[6.9467986, 46.8185616], [6.9467143, 46.8185074], [6.9467982, 46.8184463], [6.9468825, 46.8185004], [6.9468687, 46.8185102], [6.9468592000000005, 46.8185171], [6.9467986, 46.8185616]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/704084882', 'properties': {'aeroway': 'helipad', 'description': 'Dachlandeplatz Spital', 'level': '8', 'operator': 'Spital Oberengadin', 'id': 'way/704084882'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[9.878249199999999, 46.5400946], [9.8782525, 46.5400693], [9.8782624, 46.5399935], [9.8782668, 46.5399592], [9.8784593, 46.5399711], [9.8784417, 46.5401064], [9.878249199999999, 46.5400946]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/704085076', 'properties': {'aeroway': 'helipad', 'maxweight': '5', 'name': 'WALENSTADT', 'id': 'way/704085076'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[9.3099931, 47.1209821], [9.3099112, 47.120839], [9.310118, 47.1207806], [9.3102117, 47.1209214], [9.3099931, 47.1209821]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/713493718', 'properties': {'aeroway': 'helipad', 'lit': 'yes', 'name': 'MORGES', 'operator': 'EHC - Hôpital de Morges / OFAC', 'ref': 'MOR_H', 'surface': 'metal', 'id': 'way/713493718'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[6.4993537, 46.5218533], [6.4994049, 46.5217248], [6.4995986, 46.5217614], [6.4995473, 46.5218899], [6.4993883, 46.5218599], [6.4993706, 46.5218565], [6.4993537, 46.5218533]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/714527710', 'properties': {'aeroway': 'helipad', 'id': 'way/714527710'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.7162373, 47.5217439], [8.7162083, 47.5217394], [8.7161845, 47.5217274], [8.7161701, 47.5217098], [8.7161675, 47.5216898], [8.7161772, 47.5216709], [8.7161974, 47.5216562], [8.7162247, 47.5216483], [8.7162545, 47.5216486], [8.7162814, 47.5216571], [8.7163009, 47.5216722], [8.7163096, 47.5216914], [8.716306, 47.5217114], [8.7162907, 47.5217286], [8.7162664, 47.5217401], [8.7162373, 47.5217439]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/714748839', 'properties': {'aeroway': 'helipad', 'maxweight': '5', 'name': 'BADEN', 'start_date': '2018-01', 'id': 'way/714748839'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.2784338, 47.4557598], [8.2784318, 47.4556236], [8.2786313, 47.4556224], [8.278632, 47.4557582], [8.2784338, 47.4557598]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/735443253', 'properties': {'aeroway': 'helipad', 'name': 'Helipad REGA', 'id': 'way/735443253'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5718393, 47.4582077], [8.5718365, 47.4582073], [8.5718338, 47.4582069], [8.571831, 47.4582064], [8.5718283, 47.4582059], [8.5718256, 47.4582053], [8.5718228, 47.4582047], [8.5718202, 47.458204], [8.5718032, 47.4581981], [8.5717997, 47.4581965], [8.571796299999999, 47.4581948], [8.5717941, 47.4581936], [8.571791900000001, 47.4581924], [8.5717897, 47.458191], [8.5717876, 47.4581897], [8.5717752, 47.4581798], [8.5717737, 47.4581783], [8.5717722, 47.4581767], [8.5717707, 47.458175], [8.5717694, 47.4581733], [8.571768, 47.4581716], [8.5717668, 47.4581698], [8.571765599999999, 47.458168], [8.5717597, 47.4581557], [8.5717591, 47.4581538], [8.5717587, 47.4581519], [8.571758299999999, 47.45815], [8.5717579, 47.4581481], [8.5717577, 47.4581462], [8.5717575, 47.4581442], [8.5717574, 47.4581423], [8.571759, 47.4581294], [8.5717596, 47.4581274], [8.5717602, 47.4581255], [8.5717609, 47.4581236], [8.5717617, 47.4581218], [8.5717625, 47.4581199], [8.5717635, 47.4581182], [8.5717645, 47.4581164], [8.571773199999999, 47.4581049], [8.5717748, 47.4581032], [8.5717765, 47.4581016], [8.5717782, 47.4581], [8.57178, 47.4580985], [8.5717818, 47.4580971], [8.5717836, 47.4580957], [8.5717855, 47.4580943], [8.5718001, 47.4580859], [8.5718025, 47.4580848], [8.571805, 47.4580838], [8.5718074, 47.4580828], [8.5718099, 47.4580818], [8.5718124, 47.458081], [8.571815, 47.4580801], [8.5718175, 47.4580794], [8.5718357, 47.4580754], [8.5718385, 47.458075], [8.571841299999999, 47.4580747], [8.5718441, 47.4580744], [8.571847, 47.4580742], [8.5718498, 47.458074], [8.5718526, 47.4580739], [8.5718554, 47.4580739], [8.5718745, 47.4580749], [8.5718772, 47.4580753], [8.57188, 47.4580757], [8.5718827, 47.4580762], [8.5718855, 47.4580767], [8.5718882, 47.4580773], [8.5718909, 47.4580779], [8.5718936, 47.4580786], [8.5719106, 47.4580845], [8.5719129, 47.4580856], [8.5719152, 47.4580867], [8.5719175, 47.4580878], [8.5719197, 47.458089], [8.5719219, 47.4580903], [8.5719241, 47.4580916], [8.5719262, 47.4580929], [8.5719385, 47.4581028], [8.571940099999999, 47.4581043], [8.5719416, 47.4581059], [8.571943, 47.4581076], [8.5719444, 47.4581093], [8.5719457, 47.458111], [8.571947, 47.4581128], [8.5719482, 47.4581146], [8.5719541, 47.4581269], [8.5719546, 47.4581288], [8.5719551, 47.4581307], [8.5719555, 47.4581326], [8.5719558, 47.4581345], [8.5719561, 47.4581364], [8.5719562, 47.4581384], [8.5719563, 47.4581403], [8.5719548, 47.4581532], [8.5719542, 47.4581552], [8.5719536, 47.4581571], [8.5719529, 47.458159], [8.5719521, 47.4581608], [8.5719512, 47.4581627], [8.5719503, 47.4581645], [8.5719493, 47.4581662], [8.5719406, 47.4581777], [8.571939, 47.4581794], [8.5719373, 47.458181], [8.5719355, 47.4581826], [8.5719338, 47.4581841], [8.571932, 47.4581856], [8.5719301, 47.458187], [8.5719282, 47.4581883], [8.5719137, 47.4581967], [8.5719112, 47.4581978], [8.5719088, 47.4581988], [8.5719063, 47.4581998], [8.5719038, 47.4582008], [8.5719013, 47.4582017], [8.5718988, 47.4582025], [8.5718963, 47.4582032], [8.5718781, 47.4582072], [8.5718753, 47.4582076], [8.5718725, 47.4582079], [8.5718696, 47.4582082], [8.5718668, 47.4582084], [8.571864, 47.4582086], [8.5718612, 47.4582087], [8.5718583, 47.4582088], [8.5718393, 47.4582077]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/741313400', 'properties': {'aeroway': 'helipad', 'id': 'way/741313400'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[6.8188638, 47.1057025], [6.8189388, 47.1056523], [6.8190153, 47.1057046], [6.8189402999999995, 47.1057548], [6.8188638, 47.1057025]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/746408314', 'properties': {'aeroway': 'helipad', 'id': 'way/746408314'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.9759132, 45.8720936], [8.9759158, 45.8721228], [8.9759053, 45.872151099999996], [8.9758828, 45.8721758], [8.9758504, 45.8721944], [8.9758113, 45.8722052], [8.9757694, 45.872207], [8.9757287, 45.8721997], [8.9756932, 45.872184], [8.975666499999999, 45.8721614], [8.975651, 45.8721342], [8.9756484, 45.872105], [8.975658899999999, 45.8720767], [8.9756815, 45.872052], [8.9757139, 45.8720334], [8.975753, 45.8720226], [8.9757949, 45.8720208], [8.9758356, 45.8720281], [8.975871, 45.8720438], [8.9758978, 45.8720664], [8.9759132, 45.8720936]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/759529744', 'properties': {'aeroway': 'helipad', 'id': 'way/759529744'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[7.6434095, 46.6909588], [7.643403, 46.6909846], [7.643384, 46.6910074], [7.6433548, 46.6910243], [7.6433189, 46.6910333], [7.6432807, 46.6910334], [7.6432447, 46.6910245], [7.6432154, 46.6910077], [7.6431962, 46.690985], [7.6431894, 46.6909592], [7.643196, 46.6909334], [7.643215, 46.6909106], [7.6432442, 46.6908937], [7.6432801, 46.6908847], [7.6433183, 46.6908846], [7.6433543, 46.6908935], [7.6433836, 46.6909103], [7.6434028, 46.690933], [7.6434095, 46.6909588]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/760156950', 'properties': {'aeroway': 'helipad', 'id': 'way/760156950'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.058823, 47.3882925], [8.0588433, 47.3882019], [8.0589738, 47.3882154], [8.0589535, 47.3883059], [8.058823, 47.3882925]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/760553861', 'properties': {'aeroway': 'helipad', 'id': 'way/760553861'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[7.6394549, 46.6992083], [7.6393597, 46.6991627], [7.6394284, 46.6990952], [7.6395236, 46.6991408], [7.6394549, 46.6992083]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/766771259', 'properties': {'aeroway': 'helipad', 'name': 'Helipad REGA', 'id': 'way/766771259'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5718927, 47.4581174], [8.5719026, 47.4581267], [8.5719073, 47.4581376], [8.5719066, 47.4581483], [8.5719011, 47.4581582], [8.5718912, 47.4581665], [8.5718781, 47.4581723], [8.5718629, 47.4581751], [8.5718472, 47.4581746], [8.5718325, 47.4581708], [8.5718195, 47.4581634], [8.5718108, 47.4581536], [8.5718075, 47.4581424], [8.5718099, 47.4581311], [8.5718177, 47.4581209], [8.5718301, 47.4581131], [8.5718457, 47.4581086], [8.5718625, 47.4581078], [8.5718789, 47.4581108], [8.5718927, 47.4581174]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/774926916', 'properties': {'aeroway': 'helipad', 'building': 'yes', 'icao': 'LSXO', 'name': 'REGA', 'ref': 'Rega 7', 'id': 'way/774926916'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[9.2901253, 47.4054438], [9.2902401, 47.40542], [9.2903131, 47.4054314], [9.2904271, 47.4054096], [9.2905411, 47.4056442], [9.2902586, 47.4057025], [9.2901253, 47.4054438]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/774968164', 'properties': {'aeroway': 'helipad', 'colour': 'red', 'surface': 'sett', 'id': 'way/774968164'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[9.2831095, 47.3876094], [9.2831296, 47.3876047], [9.2831509, 47.3876047], [9.283171, 47.3876095], [9.2831877, 47.3876185], [9.2831991, 47.3876307], [9.2832039, 47.3876448], [9.2832016, 47.3876591], [9.2831925, 47.3876722], [9.2831776, 47.3876825], [9.2831585, 47.3876889], [9.2831373, 47.3876907], [9.2831173, 47.3876879], [9.2830995, 47.387681], [9.2830903, 47.3876739], [9.2830859, 47.3876706], [9.2830779, 47.3876578], [9.2830763, 47.3876439], [9.2830812, 47.3876304], [9.2830927, 47.3876183], [9.2831095, 47.3876094]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/774984400', 'properties': {'aeroway': 'helipad', 'id': 'way/774984400'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[6.096687, 46.2336652], [6.0968393, 46.2335614], [6.0969759, 46.2336573], [6.0968236, 46.2337611], [6.096687, 46.2336652]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/797974990', 'properties': {'aeroway': 'helipad', 'id': 'way/797974990'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5182237, 47.1941305], [8.5182721, 47.1940273], [8.518423, 47.19406], [8.5183746, 47.1941632], [8.5182237, 47.1941305]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/810686894', 'properties': {'aeroway': 'helipad', 'name': 'Spital Uster', 'operator': 'Spital Uster', 'surface': 'asphalt', 'id': 'way/810686894'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.7241449, 47.3535371], [8.724215, 47.353469], [8.7243141, 47.3535151], [8.724244, 47.3535795], [8.7241449, 47.3535371]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/816755926', 'properties': {'aeroway': 'helipad', 'id': 'way/816755926'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[7.2447723, 47.145986], [7.2448337, 47.1459143], [7.2449398, 47.1459563], [7.2448785, 47.146028], [7.2447723, 47.145986]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/816757441', 'properties': {'aeroway': 'helipad', 'id': 'way/816757441'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.3571136, 46.960306], [8.3571349, 46.9602226], [8.3572531, 46.9602367], [8.3572317, 46.9603201], [8.3571136, 46.960306]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/828399879', 'properties': {'aeroway': 'helipad', 'id': 'way/828399879'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[9.0929798, 46.7606919], [9.0930737, 46.7605541], [9.0934089, 46.7606846], [9.0932883, 46.7608187], [9.0929798, 46.7606919]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/849564269', 'properties': {'aeroway': 'helipad', 'operator': 'Kantonspolizei St. Gallen', 'surface': 'asphalt', 'id': 'way/849564269'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[9.436653, 47.0412007], [9.43675, 47.0411406], [9.4368382, 47.0412068], [9.4367412, 47.0412668], [9.436653, 47.0412007]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/849564700', 'properties': {'aeroway': 'helipad', 'emergency': 'landing_site', 'id': 'way/849564700'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[9.580992, 47.4787765], [9.580947, 47.4787094], [9.5810499, 47.4786778], [9.581095, 47.4787449], [9.580992, 47.4787765]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/849565122', 'properties': {'aeroway': 'helipad', 'id': 'way/849565122'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[9.153, 47.4530223], [9.1531089, 47.452989], [9.1531583, 47.4530629], [9.1530494, 47.4530962], [9.153, 47.4530223]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/859759466', 'properties': {'aeroway': 'helipad', 'name': 'Savognin', 'id': 'way/859759466'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[9.6001999, 46.5951124], [9.600083399999999, 46.5949994], [9.6002485, 46.594919], [9.600365, 46.595032], [9.6001999, 46.5951124]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/870550750', 'properties': {'aeroway': 'helipad', 'id': 'way/870550750'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[6.9212442, 46.3804115], [6.9212467, 46.380273], [6.9214424999999995, 46.3802747], [6.9214401, 46.3804132], [6.9212442, 46.3804115]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/870550751', 'properties': {'aeroway': 'helipad', 'id': 'way/870550751'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[6.9208467, 46.3804067], [6.9208487, 46.3802691], [6.9210525, 46.3802705], [6.9210505, 46.3804081], [6.9208467, 46.3804067]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/877773543', 'properties': {'aeroway': 'helipad', 'name': 'Helipad Kantonspolizei Zürich Bülach', 'id': 'way/877773543'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.5214608, 47.5126444], [8.521396, 47.5127178], [8.5212849, 47.5126731], [8.5213498, 47.5125997], [8.5214608, 47.5126444]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/889051446', 'properties': {'aeroway': 'helipad', 'surface': 'grass', 'id': 'way/889051446'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[8.8049843, 46.4776487], [8.8050127, 46.4776482], [8.8050398, 46.4776543], [8.8050624, 46.4776661], [8.8050781, 46.4776824], [8.8050851, 46.4777014], [8.8050827, 46.4777209], [8.805071, 46.4777388], [8.8050514, 46.477753], [8.8050261, 46.4777619], [8.8049979, 46.4777646], [8.80497, 46.4777608], [8.8049467, 46.4777514], [8.8049288, 46.4777376], [8.8049181, 46.4777205], [8.8049157, 46.477702], [8.8049218, 46.4776839], [8.804935799999999, 46.4776681], [8.8049577, 46.4776556], [8.8049843, 46.4776487]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/902131479', 'properties': {'aeroway': 'helipad', 'id': 'way/902131479'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[9.0665855, 47.0781653], [9.0665563, 47.0780783], [9.0666843, 47.0780584], [9.0667135, 47.0781454], [9.0665855, 47.0781653]]]}}"
FeatureCollection,"{'type': 'Feature', 'id': 'way/902131480', 'properties': {'aeroway': 'helipad', 'id': 'way/902131480'}, 'geometry': {'type': 'Polygon', 'coordinates': [[[9.0659308, 47.0792907], [9.0658956, 47.0791853], [9.0660492, 47.0791615], [9.0660844, 47.0792669], [9.0659308, 47.0792907]]]}}"
